NR;Name;Bibliothek;DBS-ID;1;2;3;4;5.1;5.2;5.3;5.4;6;7;8;9;10;11;12;13.1;15;16;17;18;19;20;21;30;34;38;39;40;41;42;46;50;54;58;62;63;64;65;66;70;74;78;79;80;81;82;90;98;102;110;111;113;113.1;113.4;113.5;114;118;121;122;123;130;131;132;133;134;135;138;141;142;143;144;146;147;148;149;150;151;151.1;152;152.1;153;154;157;159;162;163;164;165;166;167;170;172;174;175;176;176.1;177;178;178.1;178.2;178.3;178.4;179;180;181;183;184;184.1;184.2;185;186;189;190;191;192;195;196;197;198;201;202;203;204;207;208;210;211;212;213;214;215;216;217;218;219;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;B.1.2.4;B.1.3.1;B.1.3.2;B.1.4.1;B.2.2.1;B.2.2.4;B.2.2.5;B.3.3.3;B.3.4.1;B.3.4.2;B.4.2.2;B.4.3.1
115;Jade HSB;Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth. Hochschulbibliothek;BF931;3;7,054;350;7,074;14,917;10,035;748;4,134;252;144;11;0;3;2,722;1,937;404;354;231;53;179,993;2,234;11,184;152,974;0;0;N;0;0;0;N;0;0;0;N;2,124;0;113;0;579;0;1,545;0;0;0;0;0;0;0;0;542,726;69,372;349,864;189,406;80,878;0;353,149;175;268,840;397;61,503;23;48,260;43,820;6,008;54,614;0;1,215;2,233;70,587;0;0;N;2,233;70,587;571,527;566,507;404,478;714;0;0;5,019;60,649;0;1,120,072;1,752,248;1,587,653;1,220;18,758;1,607,631;97,272;70,456;829;N;N;149,747;;141;1,902;621;0;0;0;1,416,498;1,005,951;2,953;54,138;969,543;863,673;0;396;1,080;0;0;319;932;0;0;20;190;0;0;0;14;0;0;3,842;1,014;0;169;3,842;18.8;6.68;11.12;1;0;2.2;0;145.59;3;0;2;1;0;397;179,993;43,820;571,527;18.8;1,047,437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;262;31;3;20.2;0 ;341 ;8.44 ;247.70 ;11.70 ;55 ;1.2 
116;Jena FH;EAH Jena. Bibliothek;FA724;1;4,756;217;6,288;6,288;4,177;305;1,806;240;50;N;1;2;3,800;2,640;N;820;294;56;323,461;1,169;622;96,394;0;0;27,218;657;692;0;462;0;0;0;26,728;79,247;2;0;25;321;72,971;5,955;0;0;0;0;0;0;0;0;12,005;1,934;104,967;1,803;29,241;0;5,514;37;75,726;335;69,690;1;13,040;4,545;4,545;41,637;0;15;1,568;1,956;0;0;0;1,568;1,956;247,508;243,023;146,604;0;0;0;4,485;14,736;0;492,330;754,574;765,330;0;9,517;774,847;106,589;26,503;1,007;N;N;98,420;;44;1,212;N;0;0;0;100,400;N;N;N;N;N;N;501;313;0;0;438;245;0;0;80;33;0;0;0;5;0;0;3,600;352;0;0;0;10;4;5;1;0;0.02;37.5;6;;;;;;;;;;;;3,688;555;3,134;17;5;78;78;0;4;0;6,028;115;5,913;4;15;0;0;0;0;0;3,751;855;2,896;26;23;4,730;2,802;1,852;69;41;446;393;N;15;3;18,074;6,000;9,535;135;49;3,484;2,670;236;54;16;276;0;243;0;4;490;490;0;9;0;3,307;95;3,212;2;18;36,627;595;35,975;11;20;386;0;386;0;2;30;30;0;1;0;826;444;382;8;1;6,013;3,558;2,317;75;18;14,005;882;12,954;21;22;3,177;687;1,664;7;20;8,163;1,423;6,549;41;13;81;81;0;1;0;0;0;0;0;0;20;14;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293;293;0;13;0;6;6;0;1;0;214;214;0;9;0;0;0;0;0;0;199;175;0;7;0;18;0;18;0;1;104;104;0;3;0;0;0;0;0;0;87;531;59;2;19.8;1 ;#WERT!;0.55 ;120.00 ;7.67 ;5 ;1.2 
117;Jena UuLB;Thüringer Universitäts- und Landesbibliothek;AE027;10;17,659;1,581;31,072;57,367;17,659;3,628;28,671;347;83;55;4;4;24,640;12,547;3,081;9,012;1,928;351;3,716,100;26,661;4,270;1,040,638;;;39,182;75;0;71;;;;;;343,733;75;0;5,151;;;;5,999;;;;;;;99;60,996;4,118;1,278,868;;;;2,024;1,623;1,076,285;2,638;271,168;50;56,998;46,806;5,146;3,266,484;2,186;22;23,793;7,719;2,910;1,486;;26,703;9,205;6,025,705;6,025,705;4,545,352;161,211;60;;28,663;565,662;;9,174,972;15,766,339;15,766,339;1,421,027;82,397;17,269,763;586,810;339,593;11,733;;175,361;1,922,445;;419;5,628;;654;222;;;;80,444;;;;;12,202;10,662;;;10,763;9,270;;;4,626;1,174;;;486;964;;;7,318;;;;;169.32;85.36;65.2;18.76;0.35;2.8;87;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;652;100;9;99.9;0 ;293 ;0.37 ;507.41 ;8.20 ;12 ;8.7 
118;Kaiserslautern HS;Hochschule Kaiserslautern. Hochschulbibliothek;BE203;3;6,403;597;10,192;N;N;N;231;273;53;N;32;7;N;N;N;N;191;16;114,672;1,888;3,026;122,377;0;0;1,557;23;0;1,393;22;0;N;0;1,535;4,500;136;59;4,186;N;0;N;0;0;0;0;0;0;0;0;26,806;520;49,600;20,688;42,232;0;6,100;2;18,727;207;41,755;0;34;16;16;13,484;0;N;2,219;520;0;0;0;2,219;520;173,697;171,908;63,084;0;0;0;1,789;58,590;0;20,579;252,866;N;N;6,212;6,212;49,359;N;2,433;N;N;N;;N;636;N;0;0;0;N;N;28,382;N;1,154,712;1,126,330;0;516;328;0;0;322;308;0;0;0;35;0;0;0;0;0;0;1,888;N;0;N;N;8.67;N;N;0;0;1;N;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;#WERT!;27;1;#WERT!;6 ;#WERT!;0.71 ;24.81 ;#WERT!;22 ;#WERT!
119;Kaiserslautern UB;Universitätsbibliothek Kaiserslautern;AE386;8;14,640;645;6,991;14,760;8,156;2,571;3,736;343;77;33;0;2;9,500;7,420;1,235;845;840;64;790,950;5,375;18,519;261,506;0;0;87,712;670;5;N;1,282;3,490;0;0;82,943;27,949;0;58;N;507;26,394;1,048;0;0;0;0;0;0;0;0;85,064;4,906;544,621;59,024;146,717;0;584;158;396,667;677;106,681;384;24,725;14,115;5,116;633,584;N;0;6,045;3,964;0;0;55;6,045;4,019;1,450,920;1,439,712;1,178,205;N;0;0;11,208;139,951;0;2,622,446;4,213,317;4,183,579;2,105;26,726;4,212,410;121,877;73,629;1,753;N;73,923;729,586;;199;3,250;0;173;63;4,983;665,069;323,389;5,350;734,951;2,472,896;2,428,512;19,570;2,622;2,317;0;1;2,394;2,262;0;1;763;677;0;1;619;644;0;0;9,686;3,799;0;984;4,573;46.03;27.86;11.31;6.85;0;5.39;66;91.48;0;0;0;0;0;0;0;0;0;0;0;41,357;1,685;1,245;54;30;11,888;5,387;1,245;168;5;21,308;15,111;941;185;6;0;0;0;0;0;12,596;5,035;2,305;142;24;11,202;5,604;343;262;4;15,525;6,629;3,640;164;22;113,565;13,650;12,628;289;42;7,973;3,519;4,454;38;20;299;0;299;0;1;130,992;6,809;6,944;161;18;121,428;13,850;153;288;2;197,893;7,634;5,051;100;8;240,541;6,400;6,264;59;4;0;0;0;0;0;145,552;14,534;98;246;1;1,101;699;402;16;1;798;221;577;11;4;103,719;4,462;8,061;50;31;100,110;6,827;861;136;6;72,402;10,971;13,274;90;50;580;38;542;1;2;41,546;8,282;19,756;125;41;35,802;15,261;7,033;249;39;19;19;0;1;0;9,930;1,404;3,270;29;14;13;13;0;1;0;371;0;371;0;1;10;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;72;195;3;4;928;699;229;39;4;91;485;55;3;47.7;0 ;213 ;0.27 ;602.68 ;5.77 ;14 ;0.7 
120;Karlsruhe HSB;Hochschulbibliothek Karlsruhe;AE751;1;3,620;130;4,413;11,140;3,990;255;6,750;245;58;6;0;3;2,277;1,993;211;73;127;20;209,711;4,444;6,649;149,479;0;0;619;10;0;742;N;N;N;N;N;1,132;38;0;381;N;N;N;0;0;0;0;0;0;0;0;8,676;1,509;59,887;5,612;31,336;0;2,805;202;27,284;293;26,328;17;16,845;11,619;3,945;19,746;20;1,636;4,481;1,676;0;0;15;4,481;1,691;230,234;227,510;79,653;1,111;0;0;2,724;29,755;0;621,955;881,944;867,595;7,109;10,187;884,891;217,381;113,620;7,890;N;14,648;158,721;;111;1,536;0;8;4;15;398,409;26,321;2,181;24,392;149,651;144,259;184;2,844;1,242;0;0;1,312;1,242;0;0;54;218;0;0;61;242;0;0;10,321;2,800;1,797;0;12,118;12.8;6.8;5;1;0;0.63;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;531;34;4;42.3;1 ;410 ;#WERT!;199.85 ;5.56 ;7 ;2.0 
121;Karlsruhe KIT-BIB;KIT-Bibliothek;AH090;7;34,850;2,791;22,173;51,768;32,365;8,830;8,290;365;168;75;3;4;18,774;11,203;4,289;3,321;1,679;55;1,247,444;12,390;24,512;424,874;;;243,212;613;456;N;1,370;;;;22,609;390,620;;9,622;;;390,620;;;;;;;;;;159,390;20,027;2,640,371;109,562;926,319;851;16,583;926;1,211,416;1,155;161,896;30;146,137;113,320;17,332;1,769,871;25,996;195;13,003;54,039;0;0;3,537;13,003;57,576;4,875,727;4,797,444;4,093,224;343,014;;;18,714;666,298;0;6,833,023;12,375,048;12,907,565;482,450;376,548;13,766,563;415,519;263,338;11,747;;90,064;N;;432;4,913;9,003;591;497;31,473;1,856,877;1,093,755;68,386;3,275,755;12,342,130;9,007,520;2,560,819;11,903;5,914;1,826;1,132;6,114;5,356;1,134;1,132;1,673;2,942;0;N;1,334;1,645;0;N;22,477;;;;;95.45;37.65;47.55;22;6.6;5.86;37;285;82;0;0;9;73;N;N;N;N;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;298;45;3;#WERT!;0 ;370 ;0.40 ;558.11 ;#WERT!;21 ;6.2 
122;Karlsruhe LB;Badische Landesbibliothek;AC031;1;N;N;16,729;24,977;N;N;N;297;58;81;2;41;16,623;8,898;2,178;5,547;550;44;2,274,409;47,182;895;842,011;1,369;23,108;121,777;2,038;0;19,543;53,334;68,095;N;0;0;293,942;1,571;0;45,037;56,567;234,300;3,075;84,256;66;0;3,267;4,290;5,483;74,483;240;72,011;27,914;272,626;18,558;41,121;11,784;15,818;256;148,445;6,318;304,190;26;29,491;16,709;3,604;78,313;72,755;N;28,202;2,244;22,608;24,322;5,038;50,810;31,604;1,413,032;1,284,628;423,694;;140,536;0;128,404;951,187;66,657;5,157,719;7,521,938;7,399,101;122,837;0;7,521,938;621,324;331,748;45,497;N;65,204;590,124;;565;4,725;;;;;2,056,222;176,348;N;81,931;244,031;127,844;64,859;29,524;12,408;0;0;28,190;11,253;0;0;197;164;0;0;2,937;1,418;0;0;90,882;16,683;1,710;7,344;6,684;87.5;43.5;34;10;1;12.1;47.25;311;;;;;;;;;;;;243,542;;;;;16,684;;;;;23,761;;;;;36,602;;;;;29,515;;;;;38,162;;;;;16,698;;;;;86,352;;;;;111,889;;;;;12,272;;;;;10,847;;;;;23,330;;;;;10,714;;;;;27,706;;;;;4,632;;;;;11,704;;;;;86,620;;;;;8,230;;;;;7,713;;;;;5,781;;;;;7,164;;;;;8,598;;;;;5,146;;;;;41,362;;;;;38,377;;;;;7,269;;;;;21,841;;;;;20,843;;;;;42,095;;;;;13,039;;;;;5,838;;;;;2,029;;;;;2,203;;;;;66,570;;;;;31,860;;;;;95;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;1.20 ;449.63 ;12.75 ;25 ;1.6 
123;Karlsruhe ZKM;Zentrum für Kunst und Medien Karlsruhe / Staatliche Hochschule für Gestaltung. Bibliothek;BZ854;1;450;N;370;673;374;;125;338;51;0;0;2;N;N;N;N;29;3;75,429;1,688;20;35,944;0;N;25;0;0;0;0;N;N;0;0;2,099;2,120;0;222;N;N;N;N;N;N;N;N;N;N;N;N;179;N;N;N;N;N;N;N;134;20,522;6;N;N;N;1,203;N;N;1,652;N;N;N;N;3,024;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;24,657;8,415;347;N;N;6,959;;40;50;N;N;N;N;40,487;N;N;N;N;N;N;918;349;N;N;69;289;N;N;25;23;N;N;N;N;N;N;3,635;1,338;N;3,635;3,635;2.64;0.64;2;0;0;5;4;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;22 ;#WERT!
124;Kassel UB;Universitätsbibliothek Kassel - Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel;AA034;6;25,103;1,910;31,126;N;25,213;N;N;334;97;14;0;6;17,997;N;N;N;1,205;106;1,733,819;22,832;18,372;939,053;64;1,244;N;532;0;3,909;18,561;33,692;N;0;N;149,666;403;0;11,717;74;115,728;33,864;30,369;4;0;9,191;5,651;4,431;20,088;94;84,186;6,566;1,055,636;60,542;333,298;N;8,552;216;654,661;2,329;155,389;122;52,170;41,280;6,900;571,190;4,122;46;21,577;6,887;2,208;4;N;23,785;6,891;2,644,172;2,522,080;1,575,907;86,571;61;0;36,679;687,504;16,172;6,636,754;9,968,430;10,026,251;21,615;147,644;10,195,510;1,313,021;810,569;133,479;N;N;1,140,550;731,668;338;2,945;2,694;160;56;N;N;N;N;N;N;N;N;10,796;9,268;0;0;6,197;8,840;0;0;406;1,600;0;0;297;850;0;0;21,621;5,380;6,282;1,964;22,813;104.75;44.75;44;16;0.62;7.01;17;277;0;0;0;0;0;0;0;0;0;0;0;562,310;8,650;35,785;177;91;26,059;22,318;1,626;540;22;109,243;31,276;896;663;10;40,695;32,930;4,510;734;63;103,502;43,610;6,900;1,469;92;73,935;36,383;2,304;1,137;29;71,265;31,574;8,480;905;70;197,716;41,488;10,839;1,004;79;134,579;42,502;15,173;680;61;92,928;2,318;1,127;57;12;60,317;24,626;893;610;11;20,129;5,942;1,613;146;14;70,889;9,200;252;164;3;71,989;10,440;0;173;2;744;392;80;8;2;50,933;26,761;1,891;515;9;3,263;1,544;119;50;3;57,615;1,848;235;37;4;60,405;20,125;4,215;352;38;176,404;6,360;4,833;98;39;73,267;16,141;5,301;300;44;78,712;31,913;8,494;565;78;41,246;15,879;5,720;365;57;86,933;47,143;12,809;1,342;138;22,478;8,543;1,985;218;39;13,646;6,064;1,809;209;30;35,265;17,534;2,813;461;33;30,001;16,558;696;554;12;70,143;53,817;3,751;1,460;75;28,981;19,133;3,752;585;41;3,253;1,392;1,341;22;10;839;727;93;30;1;2,421;1,994;16;84;3;109,626;84,855;11,655;1,816;168;16,531;12,153;1,061;420;10;57;#WERT!;45;4;69.3;0 ;209 ;#DIV/0!;320.26 ;5.32 ;20 ;1.7 
125;Kempten FH;Hochschule Kempten. Hochschulbibliothek;DM270;1;5,825;142;4,545;14,683;8,586;142;3,507;273;56;30;0;0;1,278;1,036;;179;;20;100,810;2,873;989;124,627;;;;;;;;;;;;;;;;;;;;;;;;;;;277,073;13,288;290,033;;128,347;;169;40;161,686;210;25,952;3;13,823;9,613;4,266;33,813;0;1,445;2,956;14,733;;;;2,965;14,733;417,668;415,910;290,517;;;;1,758;34,567;;346,763;798,998;;;;;70,160;35,687;2,797;;;;;271;1,678;;;;;590,594;;2,790;86,842;1,368,831;1,367,980;;1,294;7,683;;;1,256;7,172;;;86;1,757;;;;3;;;;;;;;6;3;3;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;174;0;1;0;0 ;281 ;0.31 ;175.80 ;#DIV/0!;21 ;#DIV/0!
126;Kiel FH;Fachhochschule Kiel. Zentralbibliothek;DM555;2;7,797;246;4,849;4,849;4,221;175;98;249;49;40;0;1;1,452;778;242;435;115;12;156,691;1,783;2,579;124,112;0;0;N;9;0;960;N;0;0;0;N;N;0;0;0;N;0;0;0;0;0;0;0;0;0;0;122,089;7,684;144,503;N;40,685;0;N;9,823;103,818;236;44,999;6;11,951;6,124;3,179;N;0;N;1,783;N;0;0;N;1,783;7,684;268,615;268,615;144,503;0;0;0;4,757;N;0;N;N;N;0;5,426;N;85,780;56,025;4,307;N;N;20,976;;52;768;0;0;0;0;751,422;605,674;2,337;19,790;705,358;705,358;0;316;53;0;0;229;50;0;0;229;50;0;0;0;0;0;0;1,590;154;0;0;0;8;5;3;0;0;1.04;0;18;;;;;;;;;;;;N;49;0;2;N;N;153;N;9;N;N;4,208;N;118;N;N;33;N;1;N;N;3,738;N;163;N;N;6,855;N;204;N;N;612;N;19;N;N;8,164;N;228;N;N;3,521;N;66;N;N;0;N;0;N;N;509;N;14;N;N;3,183;N;63;N;N;4,621;N;47;N;N;285;N;8;N;N;0;N;0;N;N;0;N;0;N;N;1,956;N;42;N;N;185;N;4;N;N;2,363;N;32;N;N;144;N;2;N;N;4,073;N;72;N;3,120;618;2,293;23;N;N;4,072;N;72;N;N;0;0;0;N;N;2,751;N;102;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;202;0;5;0;0;0;0;0;0;72;97;14;1;2.6;0 ;95 ;#WERT!;#WERT!;#WERT!;16 ;#WERT!
127;Kiel Muthesius-KHS;Muthesius Kunsthochschule. Zentrale Hochschulbibliothek;CS857;1;667;30;1,015;1,015;566;83;366;210;42;37;1;0;368;275;30;64;25;8;41,063;933;45;23,506;0;0;15;0;0;0;3;1;0;0;0;650;13;0;176;14;97;539;0;0;0;0;0;0;0;0;4,302;103;4,810;0;0;0;4,302;27;3,285;88;9,637;2;5;5;5;;0;0;863;123;0;0;8;863;131;37,941;35,712;4,810;0;0;0;2,229;0;0;0;37,941;37,941;0;563;38,504;23,109;7,371;415;15,837;N;15,837;;12;117;0;1;1;1;51,709;N;N;N;N;0;0;11;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1,063;1,063;0;0;1,063;2;1;1;0;0;;0;8;;;;;;;;;;;;3,702;890;2,812;9;10;1,256;1,167;89;55;1;95;95;0;3;0;0;0;0;0;0;362;362;0;9;0;4,439;4,396;43;54;1;585;530;55;13;1;150;150;0;5;0;334;334;0;1;0;372;279;93;12;1;0;0;0;0;0;461;461;0;17;0;24;24;0;1;0;24;24;0;1;0;10;10;0;1;0;174;174;0;6;0;456;456;0;10;0;250;205;0;4;0;114;114;0;2;0;43;43;0;1;0;0;0;0;0;0;0;0;0;0;0;178;178;0;3;0;21,138;15,377;5,761;397;68;1,996;1,329;667;15;4;0;0;0;0;0;169;169;0;6;0;84;84;0;3;0;257;257;0;5;0;12;12;0;1;0;0;0;0;0;0;47;47;0;1;0;0;0;0;0;0;859;741;118;24;2;25;25;0;1;0;100;395;36;3;22.7;1 ;168 ;0.38 ;37.38 ;2.40 ;32 ;1.5 
128;Kiel UB;Universitätsbibliothek Kiel. Zentralbibliothek;AJ008;3;27,101;1,703;16,321;17,177;12,556;1,106;2,659;334;84;30;5;6;16,900;9,900;;4,500;731;103;2,512,448;16,624;10,406;695,501;374;1,975;6,879;4;0;0;6,879;0;0;0;0;231,352;42;0;1,119;2,079;229,273;0;6,241;0;0;0;2,128;37;3,301;74;113,679;11,253;459,593;84,784;270,166;6,708;10,924;336;189,427;2,011;174,998;63;25,705;15,426;5,734;294,554;N;N;11,566;8,015;2,214;1,089;1,164;16,631;11,253;1,520,944;1,509,737;814,125;59,978;0;0;31,339;321,237;172,168;4,903,603;6,745,784;N;;4,484;N;603,288;395,010;23,061;N;16,873;738,000;;244;2,161;N;1,329;332;107;4,104,631;462,550;30,275;1,238,392;4,928,100;1,803,423;365,224;14,318;13,481;2,121;N;11,234;11,318;1,532;N;3,893;2,400;1,033;0;1,841;1,704;926;N;45,994;10,299;0;9,089;9,089;96.5;48.5;35;13;4;6.83;8;N;;;;;;;;;;;;70,244;7,596;19,564;123;143;17,245;13,935;2,614;210;30;27,974;6,560;4,639;153;18;27,019;15,092;8,891;152;73;14,709;7,120;3,946;205;51;17,471;8,200;7,128;211;44;22,138;8,188;6,689;242;59;40,388;8,640;2,086;185;26;77,486;55,440;13,033;715;99;62,897;898;1,941;16;16;15,683;4,627;5,265;100;1;19,068;1,702;481;52;5;71,190;7,958;4,905;118;17;169,119;9,493;7,388;206;10;15,185;7,766;3,072;58;21;40,166;9,959;6,110;122;14;270,948;39,797;206;911;2;278;278;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,019;9,253;3,091;143;8;0;0;0;0;0;17,669;11,454;2,459;168;36;8,663;4,369;663;115;19;7,697;3,917;121;93;5;24,267;6,329;6,668;147;53;20,224;10,441;2,124;330;16;35,571;29,722;2,712;554;35;27,575;20,665;2,844;561;31;8,680;4,808;2,298;74;11;4,959;4,300;444;121;5;53,464;48,631;5,778;1,359;127;178,032;111,193;32,541;2,451;548;9,481;3,767;4,135;93;51;78;344;25;4;25.6;0 ;#WERT!;0.13 ;413.32 ;9.14 ;#WERT!;#WERT!
129;Kiel ZBW;ZBW - Leibniz-Informationszentrum Wirtschaft;AG206;2;;N;12,220;17,409;N;N;N;240;55;N;8;56;27,164;3,059;24,105;12,102;402;47;4,420,136;19,148;26,965;3,912,416;;N;N;N;N;N;N;N;N;;;N;N;N;N;N;N;N;;;;;;;;N;801,547;47,274;N;45,899;N;9,739;N;189;N;5,553;N;N;61,583;56,458;1,830;N;N;N;16,016;25,513;;;N;N;43,381;N;N;N;N;N;N;N;N;N;N;;N;N;N;N;205,484;104,052;23,319;N;32,919;85,956;N;69;737;60,340;;;187,146;4,395,290;;N;1,798,332;7,173,296;339,059;6,711,233;28,070;91;7,255;N;22,557;64;6,014;N;10,043;N;3,823;N;8,143;N;3,265;N;131,289;108,286;;112,768;N;209.54;N;N;N;N;N;N;727.6;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;N;N;13,195;3,944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;0.00 ;#WERT!;#WERT!;#WERT!
130;Klagenfurt UB;Universitätsbibliothek Klagenfurt;AT902;4;11,885;631;4,802;23,302;14,648;1,611;1,514;271;168;68;10;14;6,768;3,572;4,269;2,499;430;44;1,032,537;N;3,843;397,059;277;N;N;0;N;0;N;N;N;N;N;N;1;N;3,931;N;N;N;N;0;0;0;N;N;N;N;N;6,180;216,769;55,635;38,203;;N;44;150,340;1,414;117,387;48;44,582;44,582;8,870;145,276;0;2,579;7,867;3,590;580;11;0;8,447;3,601;795,952;765,982;384,146;0;0;0;29,970;204,873;5,499;2,083,550;3,084,375;3,994,610;0;27,403;4,022,013;78,345;25,507;2,387;N;3,642;214,144;;304;2,697;;;;;N;N;3,408;354,536;N;N;N;1,059;2,161;N;N;947;1,572;N;N;N;N;N;N;N;N;N;N;9,311;2,970;N;N;N;37.26;11.75;15.72;9.79;0.38;0.71;2.07;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;285;34;3;17.1;2 ;215 ;#WERT!;642.31 ;14.40 ;19 ;0.7 
