NR;Name;Bibliothek;DBS-ID;1;2;3;4;5.1;5.2;5.3;5.4;6;7;8;9;10;11;12;13.1;15;16;17;18;19;20;21;30;34;38;39;40;41;42;46;50;54;58;62;63;64;65;66;70;74;78;79;80;81;82;90;98;102;110;111;113;113.1;113.4;113.5;114;118;121;122;123;130;131;132;133;134;135;138;141;142;143;144;146;147;148;149;150;151;151.1;152;152.1;153;154;157;159;162;163;164;165;166;167;170;172;174;175;176;176.1;177;178;178.1;178.2;178.3;178.4;179;180;181;183;184;184.1;184.2;185;186;189;190;191;192;195;196;197;198;201;202;203;204;207;208;210;211;212;213;214;215;216;217;218;219;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;B.1.2.4;B.1.3.1;B.1.3.2;B.1.4.1;B.2.2.1;B.2.2.4;B.2.2.5;B.3.3.3;B.3.4.1;B.3.4.2;B.4.2.2;B.4.3.1
131;Kiel ZBW;ZBW - Leibniz-Informationszentrum Wirtschaft;AG206;2;;N;13,793;24,622;N;N;N;240;55;N;4;26;27,164;3,059;24,105;12,102;396;47;4,427,953;22,103;22,441;4,169,381;;N;N;N;N;N;N;N;N;;;N;N;N;N;N;N;N;;;;;;;;N;754,273;160,767;N;32,119;N;9,275;N;189;N;6,368;N;N;39,325;34,590;2,354;N;N;N;19,509;6,814;;;N;N;24,873;N;N;N;N;N;N;N;N;N;N;;N;N;N;N;239,448;119,523;30,254;N;37,108;86,280;N;71;721;54,345;;;168,528;4,633,025;;N;1,468,165;4,241,029;214,213;3,941,843;35,120;157;8,449;N;27,314;129;6,877;N;11,616;N;4,279;N;8,327;N;3,446;N;154,912;114,741;;32,875;N;224.51;N;N;N;N;N;N;685.87;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;N;N;16,503;4,405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;0;#WERT!;#WERT!;#WERT!
132;Klagenfurt UB;Universitätsbibliothek Klagenfurt;AT902;4;11,988;583;3,186;;;;;269;168;63;14;12;6,768;3,572;;2,499;430;44;N;N;545;410,881;277;N;N;0;N;0;N;N;N;N;N;N;10;N;442;N;N;N;N;0;0;0;N;N;N;N;N;14,158;584,865;50,505;213,331;;N;44;299,965;1,510;130,623;43;29,696;29,696;9,011;220,690;0;2,040;7,875;16,190;698;8;2;8,573;16,200;1,247,817;1,223,111;812,100;0;0;0;24,706;175,993;14,202;1,984,741;3,408,551;3,280,750;0;30,747;3,311,497;101,969;32,376;2,728;N;2,935;213,358;;410;2,822;;;;;N;N;4,872;338,813;N;N;;1,626;2,973;N;N;1,501;2,324;N;N;N;N;N;N;N;N;N;N;N;2,562;N;N;N;39.95;13;22;8;0.00;65;42;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;284;34;8;17;2;224;0.628705206;1069.85;15.98;17;0.9
133;Koblenz LBZ;Landesbibliothekszentrum Rheinland-Pfalz;RP560;3;N;N;12,165;32,705;N;N;N;298;48;91;16;38;16,003;3,901;2,056;10,046;287;64;1,767,180;22,102;1,748;N;241;25,446;165,159;1,032;5;17,719;30,379;133,255;1,139;0;0;59,754;98;276;6,734;18,705;33,466;7,583;18,261;42;0;11,071;869;3,325;13,993;118;54,911;3,534;74,550;N;N;6,411;6,521;1,465;50,250;6,542;219,762;99;18,504;5,136;3,015;66,242;2,100;19;17,969;1,001;5,198;1,474;0;23,167;2,475;829,681;807,121;155,393;N;0;0;22,560;2,268,961;46,700;6,195,055;9,293,697;11,192,176;22,567;96,171;11,310,914;364,708;167,383;27,350;N;52,866;134,770;;200;2,490;488;N;N;N;649,814;N;N;N;2,100,528;N;N;15,879;16,124;906;0;14,893;14,809;865;0;3,541;3,851;396;0;3,024;3,272;47;0;33,013;8,822;5,476;11,307;27,230;110;55;41;12;0.00;0.00;42;272;N;N;N;N;N;N;N;N;N;N;N;68,630;11,682;39,202;216;215;14,773;9,406;2,703;218;22;12,301;5,966;4,268;222;24;35,232;19,817;4,213;398;50;51,460;29,488;13,061;1,309;173;15,492;11,058;3,632;369;28;19,406;10,896;7,121;376;93;59,064;12,211;21,663;333;134;86,448;33,062;18,184;539;101;15,440;1,195;12,607;50;37;7,474;6,923;184;175;5;15,485;13,118;1,982;253;36;10,273;4,922;4,865;123;12;6,830;3,689;2,125;81;9;1,574;1,044;421;33;19;14,876;7,000;7,558;159;23;28,228;12,519;13,463;241;98;3,552;2,078;1,205;54;16;11,232;7,883;2,934;147;22;7,601;5,440;2,130;105;32;6,201;3,267;1,832;64;22;10,612;4,500;5,684;138;122;3,903;1,623;1,174;36;21;37,369;21,267;3,620;409;70;48,289;17,281;3,958;342;88;2,898;1,427;692;68;37;7,950;2,630;2,650;47;37;12,632;9,767;2,406;246;14;56,903;41,951;6,444;827;76;9,157;1,425;6,243;60;22;4,694;2,215;1,595;39;10;362;256;0;10;1;1,240;905;0;33;0;65,045;40,655;15,054;905;170;20,741;8,216;3,563;343;81;94;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;0.133926333;763.97;68.96;20;1
134;Köln HS Musik;Hochschule für Musik und Tanz Köln - Bibliothek -;DC175;1;1,217;N;1,139;N;N;N;N;266;50;97;5;0;1,095;N;N;677;30;10;45,737;630;668;16,470;0;N;105,278;1,111;89;33,804;0;105,278;0;0;0;9,358;0;13;0;N;N;N;399;0;0;0;0;399;N;10;15,637;260;9,850;8,826;3,107;0;15,113;32;6,601;80;2,289;3;124;N;N;N;0;2;1,740;262;0;0;2;1,740;264;76,372;66,828;9,850;0;0;0;9,544;N;N;N;N;N;20,000;4,328;N;29,092;11,672;710;4,789;N;N;;6;42;0;N;0;0;N;N;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;5.84;1.23;4.61;0.00;0.00;1.1;0.00;N;4;1;0;2;1;120;58,979;124;101,757;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76,372;14,181;2,289;589;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#DIV/0!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!
135;Köln Kath. FH;Katholische Hochschule Nordrhein-Westfalen - Hochschulbibliothek;BP966;4;5,041;436;;14,378;6,220;376;7,253;274;48;N;4;2;N;N;N;;145;32;296,137;5,744;3,037;212,350;;;;;;;;;;;;;;;;;;;;;;;;;;;25,988;2,745;;;;;;25;N;667;N;;262;N;N;N;N;N;5,744;N;;0;N;5,744;;212,350;N;N;;N;;N;32,200;19,000;N;N;N;;;263,550;330,030;N;12,243;N;N;N;;145;1,180;;;;;1,002,385;N;N;N;N;;;4,065;1,517;N;N;2,032;N;;;N;N;;;0;0;;;5,744;N;0;N;N;15.5;11.5;3;1;0.00;2;13;49;4;0;4;0;0;N;296,137;262;N;N;N;N;N;N;N;N;N;;;;;N;;;;;N;;;;;N;;;;;N;;;;;N;;;;;N;;;;;N;;;;;N;;;;;;;;;;N;;;;;;;;;;;;;;;N;;;;;N;;;;;N;;;;;N;;;;;;;;;;;;;;;;;;;;N;;;;;N;;;;;N;;;;;N;;;;;N;;;;;N;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;N;;;;;50;#WERT!;26;3;#WERT!;1;215;#WERT!;#WERT!;#WERT!;22;0
136;Köln TH;Technische Hochschule Köln. Hochschulbibliothek;BY114;4;25,187;1,010;15,638;38,496;25,187;1,280;5,183;291;77;13;1;N;4,868;3,531;;654;569;73;343,490;7,868;8,107;377,702;;;;;;;;;;;;;;;;;;;;;;;;;;;91,809;;391,285;;;;;734;274,717;663;77,749;12;17,064;10,235;3,479;59,987;;;7,868;;;;;7,868;;844,767;828,973;451,271;;;;6,836;173,822;;2,215,297;3,233,886;3,233,886;;98,368;3,332,252;302,186;157,201;8,350;;22,350;905,943;;206;4,493;;;;;1,055,341;;;;;;;8,537;8,316;;;5,261;7,265;;;;;;;;;;;;;;;;38.48;19.73;16.75;2;;5.45;25;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;135;22;2;35;#WERT!;172;0.381333519;206.8;3.57;29;3
137;Köln USB;Köln USB;AB038;1;48,841;3,012;39,875;63,902;40,530;2,514;16,824;350;99;48;10;16;16,000;7,000;;7,520;830;98;3,188,688;36,570;25,523;1,084,987;2,380;N;5,563;87;0;1,028;5,160;N;N;0;0;243,753;99;33;13,093;1,102;239,184;3,467;N;1;7;0;206;0;1,210;17;81,349;10,278;1,704,019;63,835;634,617;3,161;1,374;157;1,066,308;4,633;508,925;192;65,873;56,851;8,246;1,761,563;26,072;28;36,756;7,185;0;0;3,161;36,756;10,346;4,248,687;4,201,147;3,491,654;N;0;0;52,477;1,167,997;47,540;7,364,119;12,780,803;12,464,911;347,900;515,519;13,328,330;831,410;338,566;78,618;N;165,204;2,072,683;;520;4,469;9,045;1,104;212;351;N;N;109,526;N;N;N;N;36,211;34,726;6,587;0;33,439;29,749;6,530;0;13,731;6,652;5,716;0;11,270;6,628;4,873;0;39,993;9,893;0;0;39,993;117.4;53.4;44.9;19.1;2.91;23.63;65;519;N;N;N;N;N;N;N;N;N;N;N;967,802;11,660;40,912;198;181;51,817;12,071;5,755;280;41;140,140;8,952;1,790;234;11;14,270;8,143;2,429;177;25;62,816;18,485;11,849;618;133;131,963;20,441;8,091;589;52;27,867;10,143;3,860;227;30;570,548;55,609;97,446;1,101;127;264,918;11,145;22,547;143;112;34,564;0;0;0;0;67,136;3,607;17,825;90;18;146,316;5,420;83,201;142;58;263,882;6,255;93,174;130;33;379,374;5,661;32,424;101;20;128,155;1,648;45,963;27;21;234,215;4,300;26,112;66;18;3,538;470;1,640;13;4;3,252;1,796;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,840;129;2,444;5;2;156,457;93,097;36,962;2,170;242;65,622;19,981;2,038;456;37;88;0;88;0;1;63,540;6,632;18,283;173;54;32,166;6,570;3,109;162;26;29,956;15,403;4,235;457;66;20,141;9,618;2,058;276;17;29,191;5,175;5,919;114;32;44,793;26,601;7,681;884;35;69,127;25,921;19,128;542;162;126,153;57,025;26,457;1,154;246;71,511;10,041;12,836;423;114;92;135;16;3;40;1;261;0.57694437;320.52;6.17;29;6.5
138;KölnSportHS ZB;Zentralbibliothek der Sportwissenschaften (Deutsche Sporthochschule Koeln);DC072;22;6,045;N;5,433;14,306;1,113;N;425;294;76;50;1;0;3,000;N;N;N;360;63;424,308;6,605;588;239,380;0;899;N;N;N;N;N;N;N;N;N;1,612;0;4;0;1,612;N;N;0;0;0;0;0;0;0;6;8,623;108;85,287;35;1,135;0;2,946;25;82,666;923;148,523;11;9,516;5,426;3,748;102,443;N;N;6,605;108;0;0;0;6,605;108;467,991;427,111;187,730;0;0;0;40,880;74,945;0;N;542,936;474,221;0;130,602;604,823;120,895;55,529;3,289;N;N;530,670;;148;N;N;40;15;N;N;N;7,303;N;N;N;N;8,066;1,058;2,995;N;6,579;978;2,806;N;1,038;256;955;N;3,352;249;1,851;N;3,394;1,567;180;N;N;22.25;10.25;8;4;2;0.14;24;22;0;0;0;0;0;0;0;0;0;0.00;0;131,376;N;N;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;295,735;N;N;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;#WERT!;99.93;1.02;7;21.6
139;Konstanz HTWG;Hochschulbibliothek der HTWG Konstanz;BY163;1;4,918;219;3,269;15,049;10,617;248;3,884;308;80;9;0;0;2,006;1,672;N;N;218;12;78,483;2,598;4,625;102,372;0;0;3;0;0;N;N;N;N;N;N;1;0;0;N;N;N;N;0;0;0;0;0;0;0;0;124,240;29,231;377,798;N;N;N;N;13;N;182;21,329;;18,773;13,996;4,514;11,210;;;2,431;;;;;2,431;;470,994;468,914;354,382;;;;2,080;23,780;;363,808;858,582;835,589;;11,317;846,906;46,858;25,608;1,365;;;156,871;;132;3,545;;;;;201,542;;7,025;;;;;848;1,204;0;0;848;1,061;0;0;37;241;0;0;845;1,061;0;0;8,004;307;;;;5.7;2.5;3.2;0.00;0.00;1;;;0;0;0;0;0;0;0;0;0;0.00;0;10,209;225;3,100;10;14;418;224;0;31;0;0;0;0;0;0;0;0;0;0;0;2,530;754;174;25;2;5,458;1,052;0;30;0;0;0;0;0;0;192,347;39,709;0;719;31;0;0;0;0;0;0;0;0;0;0;1,054;744;0;17;0;72,714;9,620;506;189;6;3,658;128;0;4;0;4,206;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,486;4,617;4,564;70;19;42,737;1,133;1,765;33;11;90,214;27,833;4,957;528;34;0;0;0;0;0;9,651;1,040;736;23;3;3,671;2,178;763;72;12;0;0;0;0;0;0;0;0;0;0;1,491;694;81;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489;279;0;11;0;0;0;0;0;0;100;325;42;1;31;0;690;1.294622438;262.64;5.47;0;1.3
140;Konstanz UB;Universität Konstanz. Kommunikations-, Informations-, Medienzentrum (KIM);AL352;1;11,268;373;12,240;19,374;12,396;1,096;3,662;355;168;3;0;0;25,728;23,861;1,319;549;1,731;204;1,988,205;24,274;10,614;1,478,066;5;20,829;871;0;0;0;871;N;N;N;N;18,963;96;257;2,451;5,989;12,904;70;19;0;0;0;1;0;12;2;197,978;12,762;1,284,058;152,688;396,897;0;21,343;224;628,781;2,124;371,096;N;47,515;39,128;9,639;983,050;32,064;18;24,343;12,780;0;0;906;24,343;13,686;3,882,139;3,768,090;2,299,172;139,783;0;0;65,948;565,348;7,482;4,996,033;9,443,520;9,136,194;329,914;102,677;9,568,785;600,156;0;26,659;N;50,233;1,272,566;;350;4,125;97,429,416;147;112;844;1,799,242;518,000;20,286;1,089,000;3,688,000;1,220,000;2,468,461;38,572;20,483;19,573;4,540;29,588;18,346;16,874;4,394;17,604;6,448;14,704;3,629;17,297;5,705;14,534;3,497;27,866;6,888;N;N;21,467;90.45;35.95;35.65;18.85;2.43;4.8;22;603.97;;;;;;;;;;;;653,605;10,013;38,032;190;170;84,919;46,821;25,465;907;90;110,666;46,537;1,559;727;2;20,183;10,985;4,227;184;32;49,344;8,064;2,990;275;42;107,607;23,742;5,910;658;40;87,985;14,232;14,802;358;63;155,651;14,220;11,781;327;62;518,852;184,134;55,832;3,023;234;275,578;2,245;3,237;24;12;92,404;6,876;34,496;138;26;94,587;11,950;1,679;212;20;155,783;7,719;705;156;2;233,933;10,061;0;127;1;0;0;0;0;0;181,331;48,109;1,240;650;15;0;0;0;0;0;9,198;177;2,029;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,802;25,408;7,293;499;39;56,186;23,485;3,192;557;29;33,815;12,634;5,360;251;50;86,929;35,636;36,213;599;147;54,462;28,378;15,457;579;70;80,260;55,531;11,568;1,359;100;76,470;42,644;13,825;1,159;95;80,200;30,476;23,770;463;150;31,928;15,772;10,924;432;44;18,482;10,399;6,787;164;43;328,974;181,833;28,284;3,313;317;9,120;7,930;1,255;190;14;77;2050;149;8;109;0;8369860;0.777044307;771.53;7.42;49;4.5
141;Köthen/Anhalt FH;Hochschule Anhalt, Hochschulbibliothek;EL180;3;6,993;;7,174;7,174;5,965;479;830;277;44;10;1;1;3,150;2,870;;155;250;32;302,475;1,401;;179,840;;;;7;;260;1;;;;;;11;;304;;;;;;;;;;;;77,156;27,230;84,045;68,055;81,966;;;37;60,150;317;34,569;1;68,679;;;3,202;;;972;;;;;1,679;2;193,106;193,106;84,045;;;;;23,437;;N;N;N;;7,076;N;70,106;55,801;217;N;N;59,366;;138;1,123;;;;;;45,414;N;43,076;472,635;429,549;;492;467;;;424;424;;;129;82;;;;;;;732;85;;;;11.35;5;5.35;1;;0.75;;102;3;2;1;;;317;N;;;11;;97;97;;5;;581;581;;30;;1,298;1,298;;51;;;;;;;891;891;;40;;251;251;;12;;83;83;;5;;5,647;4,817;;110;;1,702;1,702;;;;458;161;;4;;661;661;;;;1,258;1,220;;12;;92;92;;4;;731;731;;14;;175;175;;6;;1,542;1,542;;33;;949;893;;11;;;;;;;868;639;;12;;1,058;1,058;;20;;2,901;2,855;;18;;3,274;3,274;;87;;863;863;;23;;5,626;2,475;;57;;60;60;;1;;;;;;;177;61;;1;;;;;;;210;210;;10;;;;;;;;;;;;;;;;;40;40;;1;;;;;;;30;30;;1;;86;410;36;2;8;0;161;#WERT!;#WERT!;#WERT!;67;#WERT!
142;Landshut FH;Hochschule Landshut. Bibliothek;BJ993;1;4,901;130;5,498;7,388;4,753;199;2,132;365;168;18;0;1;1,072;840;N;115;110;28;100,700;6,236;4,732;227,698;0;0;0;0;0;0;0;0;0;0;0;N;0;0;0;N;N;N;0;0;0;0;0;0;0;0;155,547;19,881;211,759;89,297;136,832;0;N;16;74,865;203;35,773;1;12,290;6,387;3,276;11,449;0;673;6,236;20,554;0;0;0;6,236;20,554;454,740;450,968;223,270;0;0;0;3,772;161,044;0;323,768;939,552;939,552;0;0;939,552;178,210;114,962;6,910;N;N;210,663;;191;2,272;0;0;0;1;391,175;N;3,398;58,502;902,422;N;N;6,490;6,459;0;0;6,156;6,002;0;0;116;313;0;0;0;0;0;0;N;N;N;N;N;6.68;3.68;3;0.00;0.00;0.65;0.3;22.75;0;0;0;0;0;0;0;0;0;0.00;0;3,644;1,644;2,000;32;N;1,566;1,566;0;49;N;13,519;12,982;537;662;N;403;403;0;10;0;9,097;8,272;825;486;N;30,147;27,692;2,455;880;N;3,715;1,724;1,991;136;N;55,280;41,656;13,624;1,533;N;12,265;4,552;7,713;215;N;121;0;121;0;N;2,101;2,101;0;122;N;7,912;6,412;1,500;243;N;1,998;1,998;0;49;N;254;254;0;14;N;0;0;0;0;0;870;870;0;36;N;7,716;6,255;1,461;236;N;792;708;84;70;N;15,980;8,332;7,648;195;N;10,276;5,798;4,478;131;;140;140;0;8;0;0;0;0;0;0;2,039;607;1,432;25;N;23;23;0;21;0;1,848;1,755;93;23;0;1,013;1,013;0;29;0;3,934;2,879;1,055;70;N;7,330;7,038;292;243;N;300;124;176;68;0;645;250;395;15;N;0;0;0;0;0;75;0;75;0;0;707;707;0;31;N;376;376;0;25;;17;17;0;34;N;95;167;22;1;42;0;452;1.404524227;170.89;4.46;25;0
143;Leipzig Berufsakad.;Berufsakademie Sachsen. Staatliche Studienakademie Leipzig. Bibliothek;LE427;1;601;2;N;3,328;601;31;159;250;43;N;0;0;197;129;41;0;17;9;26,428;816;108;25,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;683;25;N;N;N;0;1;20;N;45;4,643;1;N;N;N;0;0;N;841;25;108;108;0;949;133;25,000;25,000;479;0;0;0;0;N;0;N;25,000;0;0;0;0;4,994;2,329;34;N;N;N;;9;157;0;108;0;0;N;N;N;N;N;N;N;77;0;0;0;17;0;0;0;5;0;0;0;N;0;0;0;772;130;0;0;0;1.5;1.5;0.00;0.00;0.00;0.00;0.00;6;1;0;0;1;0;45;26,580;N;25,000;1.5;N;324;324;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;145;0;8;2;168;168;0;8;0;62;62;0;4;7;7,846;7,846;0;230;28;3,256;3,256;0;128;1;0;0;0;0;0;235;235;0;8;0;4,275;4,200;75;125;5;58;58;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;83;0;2;1;540;540;0;19;0;623;623;0;15;1;60;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;214;28;2;#WERT!;0;260;#WERT!;#WERT!;#WERT!;32;#DIV/0!
144;Leipzig FH HTWK;Hochschule für Technik, Wirtschaft und Kultur Leipzig Hochschulbibliothek;EH567;1;6,186;406;N;8,379;6,085;251;2,064;290;62;5;6;2;2,876;2,344;316;216;196;42;271,748;4,582;4,531;177,008;0;0;0;0;0;0;0;0;0;0;0;1,479;0;15;0;386;1,093;0;0;0;0;0;0;0;0;0;67,311;7,978;222,080;63,177;67,281;0;3,933;192;154,799;328;59,696;18;26,527;16,232;4,756;58,821;0;0;4,582;7,978;0;0;0;4,582;7,978;466,754;457,908;280,900;1,631;0;0;8,846;142,189;0;N;582,682;556,420;0;26,262;582,682;161,660;111,989;1,479;N;N;118,597;;181;1,571;N;N;N;N;N;N;N;58,222;644,028;500,654;N;1,956;142;0;1;1,155;134;0;0;208;27;0;1;192;26;0;0;4,582;960;433;0;0;16;9;6;1;1.5;2;12;49;0;0;0;0;0;0;0;0;0;0.00;0;164,653;9,921;12,079;254;43;225;225;0;12;0;4,678;2,697;533;89;2;271;187;85;6;1;4,158;2,388;579;85;7;21,954;6,535;5,570;248;15;749;620;129;27;1;68,904;21,304;5,917;612;30;59,786;5,242;4,130;125;21;84;84;0;2;0;2,555;2,128;428;62;1;21,153;8,499;3,386;214;14;1,638;1,195;444;27;5;2,609;253;107;6;1;251;138;114;4;1;847;119;728;3;2;1,245;473;380;18;2;5,921;1,745;3,901;22;8;7,655;3,454;3,309;88;12;34,263;4,967;4,309;117;20;32,075;15,633;8,157;189;37;47;47;0;1;0;2,819;1,627;1,192;49;6;13,582;9,532;2,925;238;18;418;320;98;8;1;250;145;105;4;2;731;731;0;42;0;532;360;172;12;3;1,309;1,163;146;43;2;104;19;85;1;1;94;22;72;1;1;0;0;0;0;0;166;166;0;6;0;1,860;1,498;362;53;4;319;65;254;3;2;59;356;30;3;18;1;#WERT!;#WERT!;#WERT!;4.91;20;4.5
145;Leipzig HS Grafik;Hochschule für Grafik und Buchkunst. Bibliothek;EH063;1;603;49;884;884;407;N;397;189;27;73;4;2;438;205;39;193;27;8;63,311;1,322;346;19,397;1;N;N;0;0;0;N;0;N;0;0;800;0;3;0;711;89;0;1;0;0;0;0;1;0;0;2,332;114;1,358;0;0;0;2,328;7;0;102;6,395;0;10;10;10;334;0;1;1,375;115;0;0;0;1,375;115;23,046;23,046;1,692;0;0;0;0;40,815;0;107,862;171,723;171,723;0;310;172,033;18,520;9,523;324;708;N;46,566;;15;168;N;0;0;0;N;N;N;N;N;N;N;25;3;0;0;19;1;0;0;0;0;0;0;5;1;0;0;3,556;199;N;3,556;3,556;2;0.00;2;0.00;0.00;0.14;21.56;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;314;41;3;71;9;#WERT!;0.213661901;194.26;3.69;41;0.2
146;Leipzig HS Musik;Hochschule für Musik und Theater Felix Mendelssohn Bartholdy. Bibliothek;EH129;1;1,206;123;1,573;N;N;N;170;244;35;47;3;1;683;450;N;199;30;11;63,198;1,654;264;36,055;0;1,385;144,723;2,966;1,644;80,398;0;144,723;0;0;0;13,275;87;191;1,114;7,779;4,271;N;227;0;0;0;0;227;0;7;20,893;445;;156;7,824;0;18,791;N;;133;;13;303;N;N;N;0;N;5,880;445;0;0;0;5,880;445;154,406;148,306;25,765;N;0;0;6,100;26,736;0;360,520;541,662;529,193;0;12,469;541,662;62,637;28,047;;N;N;19,023;;10;280;0;N;N;N;N;N;N;N;N;N;N;11;5;0;0;9;5;0;0;0;0;0;0;1;0;0;0;3,486;809;N;N;N;6;1;4;1;0.00;0.54;0.00;35;1;1;0;0;0;133;63,198;303;154,406;6;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;82;339;23;5;14;3;211;0.428286919;344.35;28.47;43;2.3
